Genesymbol_phosphosite,Gene,Log2change,p-value,adj_pvalue
MARK2_T2,MARK2,1.47046356557966,0.0759,0.118970794824399
GTPB1_S18,GTPB1,0.493435917151571,0.076,0.119090853095165
RFIP5_T1,RFIP5,0.0361045405817472,0.076170640873989,0.11932149654152
SC61B_T1,SC61B,-0.274010394247646,0.0763,0.119450584615385
SYEP_S16,SYEP,0.0559728258075306,0.0763,0.119450584615385
AKAP2_S5,AKAP2,-0.407480927828605,0.0765,0.119726853275915
RHG39_S8,RHG39,0.292482486125661,0.0771,0.120591699969259
RIN2_S4,RIN2,0.360525477406241,0.0771,0.120591699969259
RB15B_T2,RB15B,0.401269048720806,0.0772,0.120711001843884
CLIP1_S5,CLIP1,0.41094166690295,0.0774,0.120949385749386
RICTR_S3,RICTR,-0.257373773427069,0.0774,0.120949385749386
TNS2_S2,TNS2,-0.290918009016751,0.0776,0.121224685293215
OGT1_S3,OGT1,0.474703699268125,0.0778,0.121499815837937
CCNK_S3_S7,CCNK,0.368200482462344,0.077831056329972,0.12151102013099
NFKB1_T5,NFKB1,0.431048600794015,0.0781,0.121893496932515
HUWE1_S7,HUWE1,0.0410761644600427,0.078467504254529,0.122429519057664
S61A1_S3,S61A1,-0.110569261825373,0.078531676044399,0.122448499693815
BIN2_S17,BIN2,0.445930206922234,0.0786,0.122448499693815
PLIN1_S3,PLIN1,0.366516843358952,0.0786,0.122448499693815
SETD2_T3,SETD2,-0.294272237779951,0.0786,0.122448499693815
SETMR_S1,SETMR,-0.20185110809755,0.0786,0.122448499693815
CHD3_S10,CHD3,-0.402882823335354,0.0787,0.122529253365973
SHRM3_S5,SHRM3,0.519593335979287,0.0787,0.122529253365973
APOL3_S2,APOL3,0.234276910627209,0.0788,0.122647415111655
ZEB2_S4,ZEB2,-0.00941648971298409,0.079,0.122921100917431
MEF2A_S5,MEF2A,-0.350738129640439,0.0792,0.123194619382452
F91A1_S3,F91A1,-0.332927025457628,0.0797,0.123896608615949
VIP1_S4,VIP1,-0.18097057439708,0.0797,0.123896608615949
LCP2_S3,LCP2,0.560599257576193,0.079727524890893,0.12390154143093
TLN1_S10,TLN1,0.325099443439756,0.0798,0.123959919448122
MAST3_S4,MAST3,0.257328558758611,0.079813816059758,0.123959919448122
OPTN_S2,OPTN,-0.207648206951097,0.0799,0.124055904790967
PP13G_S3,PP13G,-0.886804932853179,0.0804,0.124794142769982
LEO1_S3,LEO1,0.0695543935299112,0.0805,0.124835111246571
NGEF_S7,NGEF,1.16015611807247,0.0805,0.124835111246571
ZYX_S5,ZYX,-0.347008251936276,0.0805,0.124835111246571
BIN2_S9_T12,BIN2,1.44802634113612,0.0806,0.124914042034724
PHAR4_S2,PHAR4,-0.0674599398672089,0.0806,0.124914042034724
MYO9B_S7,MYO9B,0.220202110285015,0.0808,0.12518587088916
UBP2L_S15,UBP2L,-0.337546564304288,0.0809,0.125302648401826
ACINU_S1,ACINU,-0.376384902598122,0.081,0.125343065693431
ATRX_S4,ATRX,0.255604854581315,0.081,0.125343065693431
M1IP1_T1,M1IP1,-0.121083317784046,0.081,0.125343065693431
K1C19_S3,K1C19,-0.198557242858322,0.0813,0.125692616226071
SRBS1_T10,SRBS1,0.0853522995854719,0.0813,0.125692616226071
TENS1_S9,TENS1,0.181491510356179,0.0813,0.125692616226071
DDX3X_S3,DDX3X,0.898321425929775,0.0814,0.125808991494532
ZO2_S11,ZO2,0.422669690567231,0.0815,0.125925296082599
RBM8A_S7,RBM8A,-0.704347662118486,0.082,0.126620940819423
SIK1_S3,SIK1,-0.362252034835095,0.082,0.126620940819423
NFM_S3_S8,NFM,-2.00821411955886,0.082473676982425,0.127313734370928
MAST3_S3,MAST3,0.737658301111193,0.0825,0.127315741583258
AKT1_T3,AKT1,-0.200515516571543,0.0826,0.127354181818182
F1711_S1,F1711,0.235773716629317,0.0826,0.127354181818182
PHLB1_S6,PHLB1,-0.128881106738548,0.0826,0.127354181818182
BCLF1_S8,BCLF1,0.227770301448395,0.0827,0.127431132646881
CCD86_S20,CCD86,0.306549286427306,0.0827,0.127431132646881
HDAC1_S22,HDAC1,0.499986453014707,0.0829,0.127700635785649
PAR12_S8,PAR12,0.243010478402131,0.082992431852835,0.127804326049402
AAKG2_S2,AAKG2,-1.10911951029621,0.0831,0.127931255673222
6PGL_S6,6PGL,-0.673056960375322,0.0836,0.128623162987602
ADH1A_T10,ADH1A,-0.975887487804029,0.0836,0.128623162987602
FA53C_S1,FA53C,-0.31518693566152,0.0839,0.128967734138973
MY15B_T6,MY15B,-0.473410069188994,0.0839,0.128967734138973
RD23A_S12,RD23A,0.397905803076773,0.0839,0.128967734138973
NOC2L_S8,NOC2L,0.680933751215532,0.0844,0.129697130776201
PLIN5_S3,PLIN5,0.258774466511441,0.0846,0.129965217391304
ZC11A_S3,ZC11A,0.312032713330179,0.084891503301592,0.130373670026713
PALM3_S2,PALM3,-0.646880929659742,0.0851,0.130654435727218
LARP1_S4,LARP1,0.404553264187119,0.0852,0.130729071170084
MTSSL_S8,MTSSL,-0.23903708455123,0.0852,0.130729071170084
CRTC3_S5,CRTC3,0.250410828162482,0.0856,0.131303225806452
CIC_S24,CIC,0.304816532791515,0.086,0.131877034358047
ANK1_S5,ANK1,0.750307134189553,0.0864,0.132450497137692
CE170_S1,CE170,-0.411725030267204,0.0865,0.132523938572719
G3P_T20,G3P,0.892579538765665,0.0865,0.132523938572719
RS3_T7,RS3,-0.168756257941661,0.0871,0.133403010234798
RHG21_S3,RHG21,0.223631240036686,0.0877,0.134281552813723
GAB2_S1,GAB2,0.311337976560905,0.087939979961626,0.134608489183139
RAF1_S1,RAF1,0.643811011530797,0.088,0.13465984962406
CAMP1_S1,CAMP1,0.82926554218016,0.0881,0.134772339146121
CALD1_S2,CALD1,-0.948737016684702,0.0884,0.135190622182146
C2CD5_S14,C2CD5,-0.0929523397900127,0.088477302826065,0.135262240913187
SC16B_S2,SC16B,0.317951621385962,0.0885,0.135262240913187
MTCL1_S4,MTCL1,0.276749306056878,0.0886,0.135374414414414
CT2NL_S14,CT2NL,0.547132967335738,0.089,0.135944761332933
ACACB_T8,ACACB,0.274803832633117,0.0893,0.136321152115212
SMAP_S3,SMAP,-0.0641988684310372,0.0893,0.136321152115212
ETV6_T4,ETV6,0.545739876784902,0.0895,0.136585482903419
SMC5_S3,SMC5,0.372180600538735,0.0898,0.137002218890555
AT8B1_S1,AT8B1,0.29598111100626,0.0905,0.138028776978417
ZNRF2_S1,ZNRF2,-0.111804041883038,0.0907,0.138292358405754
SOX5_S4,SOX5,0.255801914434713,0.0911,0.138860635110845
AK1C1_S5,AK1C1,1.79388353127979,0.0913,0.138998922800718
AK1C2_S5,AK1C2,1.79388353127979,0.0913,0.138998922800718
AK1C3_S5,AK1C3,1.79388353127979,0.0913,0.138998922800718
AK1C4_S5,AK1C4,1.79388353127979,0.0913,0.138998922800718
TOIP1_T9,TOIP1,0.724988141151413,0.091493507799801,0.13922009569378
M3K2_S3,M3K2,0.447743338298983,0.0915,0.13922009569378
K1C18_T4,K1C18,0.532034887168791,0.0917,0.13948269058296
PRC2C_S1,PRC2C,0.589763371287723,0.0921,0.140049252839211
CCDC6_S15,CCDC6,0.26284746540149,0.0922,0.140143957027753
ADDA_S5,ADDA,-0.723984137358943,0.0923,0.140143957027753
AT2A2_T5,AT2A2,0.309681524203968,0.0923,0.140143957027753
AT2A3_T5,AT2A3,0.309681524203968,0.0923,0.140143957027753
DCK_S4,DCK,-0.5038367917962,0.0923,0.140143957027753
UBP20_S2,UBP20,-0.512992538699579,0.092702591860903,0.140713242060941
WDR44_S12,WDR44,0.82947002911282,0.0929,0.140970832090665
ITSN2_S3,ITSN2,-0.052113927653614,0.0931,0.141148033373063
LRRF2_S13,LRRF2,0.0195789589506456,0.0931,0.141148033373063
RHG09_S2,RHG09,1.19709516526947,0.0931,0.141148033373063
ABLM3_S1,ABLM3,-0.0306861964385776,0.0933,0.141409115281501
SQRD_T16,SQRD,1.46117452892187,0.093610018853766,0.14183674089576
FYB_S11,FYB,0.346277959680393,0.0939,0.142233760047633
TRAP1_S1,TRAP1,-0.015382169826558,0.094,0.142342857142857
ECHD1_S1,ECHD1,0.736115362487213,0.0941,0.142409518143962
SHRM3_S1,SHRM3,0.561856673058939,0.0941,0.142409518143962
SNX17_S3,SNX17,-0.721483905800705,0.0942,0.142518465655665
OSTB_S16,OSTB,-0.221537059620074,0.0944,0.142778596908442
RPGF2_S3,RPGF2,0.387972377721677,0.0948,0.143340980683507
PKN1_S18,PKN1,0.910831652399004,0.0949,0.143449554367201
MARE1_S5,MARE1,0.616060484873631,0.095121464766398,0.143741613522849
PRC2A_S20,PRC2A,0.498332708603703,0.095243195278432,0.143882831822049
RHG01_S5,RHG01,0.348745987761128,0.0953,0.143883204747774
T176B_S10,T176B,0.533389156372829,0.0953,0.143883204747774
PP6R2_S3,PP6R2,-0.528645338757615,0.096,0.144897063185998
NIPA_S5,NIPA,-0.151655690340222,0.09619722374252,0.145151682800101
KPBB_S3,KPBB,-0.677023921505991,0.0969,0.146125429756965
TSC2_S3,TSC2,0.449164751455043,0.0969,0.146125429756965
S2546_T13,S2546,0.414063170326294,0.097,0.146232888888889
NCOR2_T9,NCOR2,0.370375713890249,0.0979,0.147502280130293
ZC3HD_S4,ZC3HD,0.308921259643834,0.0979,0.147502280130293
GLCI1_S4,GLCI1,0.00421806613321583,0.098,0.147565551938443
TNS2_S8,TNS2,0.359304213633493,0.098,0.147565551938443
PRC2B_S9,PRC2B,0.246884503825858,0.0981,0.147672426035503
K2C8_Y12,K2C8,0.561844055887785,0.0986,0.148337315198108
OCAD1_S3,OCAD1,-0.218882437375667,0.0986,0.148337315198108
ZCCHV_S4,ZCCHV,0.226288956940567,0.099,0.148895063553059
TBX3_S8,TBX3,0.648302831680686,0.0991,0.149001418439716
ZO3_S11,ZO3,-0.604657081189242,0.0995,0.149558641063516
PDLI1_S20,PDLI1,-0.431310978475491,0.0998,0.149920992028344
TAU_S4,TAU,-0.468659919718647,0.0998,0.149920992028344
AIF1_S2,AIF1,-0.336161163935192,0.0999,0.150026918536009
DIP2B_S6,DIP2B,0.251309981471626,0.100073822357089,0.150243614090548
EI2BE_S3,EI2BE,-0.642167755272047,0.100118952434326,0.150267029494351
ELF1_S9,ELF1,-0.204386610155539,0.10050046315961,0.150795150857003
PHLB2_S19,PHLB2,-0.0607246391596179,0.100579720201089,0.150827543983797
PCIF1_S3,PCIF1,-0.210145362195519,0.100581339767497,0.150827543983797
TENS1_T4,TENS1,0.89772075233684,0.100866867720441,0.151211144066471
ABLM3_Y17,ABLM3,0.646010046025795,0.100959976490284,0.151306144442582
HNRPC_S3,HNRPC,-0.286519809910729,0.100996189393083,0.151315845592464
USP9X_S15,USP9X,0.462272208704602,0.101252072336224,0.151627960803751
PML_S3_S12,PML,-0.15922691073357,0.101264113760052,0.151627960803751
MP2K3_S13,MP2K3,-0.512858297015484,0.101755085042831,0.152273491969978
MP2K6_S13,MP2K6,-0.512858297015484,0.101755085042831,0.152273491969978
SF3B1_T13,SF3B1,0.351753071360043,0.102833031726807,0.153841360019404
M3K3_S6,M3K3,0.300088391665526,0.102871872848114,0.153854229585892
AT2B1_S3,AT2B1,0.568573886346671,0.103130042213242,0.154195020505723
CLK3_Y1,CLK3,0.277760031133507,0.103796000145702,0.155145137703094
DCP1B_S25,DCP1B,0.202948511575001,0.104076756171797,0.155519099971249
SYNJ2_S4,SYNJ2,-0.320676668385274,0.104209783194754,0.155672159980889
PKHA6_S10,PKHA6,0.23010088061351,0.104640208665113,0.156224621041243
SSH3_S3,SSH3,-0.791614223782703,0.10464101975404,0.156224621041243
RIPK1_S3,RIPK1,0.197919986403572,0.105601047389742,0.157611654185687
FARP1_S11_S17,FARP1,1.28080397614254,0.105669289547565,0.157667256662173
AMPL_S1,AMPL,0.512838613479558,0.106245595266438,0.158480676844221
PCBP1_S10,PCBP1,0.179295208797015,0.106473612873109,0.158774250380533
TRIO_S2,TRIO,0.223446576911171,0.106735463409638,0.159118089020873
ANK3_S3,ANK3,-0.361973243354193,0.106786209628451,0.159147110307428
MILK1_S10,MILK1,0.167085775439131,0.10685507667023,0.159203112766656
ARHGH_S12,ARHGH,-0.218336145597996,0.106943496304446,0.159244986591961
RB15B_S11,RB15B,0.197179565432518,0.106945778141653,0.159244986591961
ABLM1_T2,ABLM1,-0.279908935900562,0.10846207278588,0.161455537254113
NEK4_S3,NEK4,-0.492651933137461,0.108497856852045,0.161461566441417
IF16_S6,IF16,0.256214319155368,0.108852392255804,0.161941804619161
WBP4_S3,WBP4,0.112288497838337,0.109451175354284,0.16278502782888
GRM1A_S5,GRM1A,-0.0359588513518937,0.109537702724268,0.162866110888684
AKA12_S8,AKA12,0.246071060870374,0.109766887995205,0.163159195477535
LARP1_S5,LARP1,0.0259707204803845,0.109891561862791,0.163296806880222
LSP1_S15,LSP1,0.323838871618417,0.110391067369667,0.163991168110034
MAP1A_S16,MAP1A,0.446384842837905,0.110813768652076,0.164571060975412
3BP5L_S7,3BP5L,0.316306301227727,0.110912275565848,0.164669290364469
PRSR2_S1,PRSR2,-0.102578354134872,0.111023462897957,0.164786283321122
APC1_S9,APC1,0.106853557649,0.111285674290166,0.16512729973414
SEPT7_S8,SEPT7,1.52855279906448,0.111733050480284,0.165742787417984
RTN4_S2,RTN4,0.553490621089978,0.112222892531163,0.166420891051751
STK10_S4,STK10,1.44441882210667,0.112738148273403,0.167136275761968
S38A4_S11,S38A4,-0.417897287600242,0.112968008973514,0.167428263809274
DEN1C_S3,DEN1C,0.367459392993027,0.113177472190808,0.167689859786497
GTPB1_S17,GTPB1,0.350306354995288,0.11407309064917,0.168967652175539
TIM8A_S1_S3,TIM8A,1.21779474629851,0.114277322532185,0.169220901351501
CA226_S3,CA226,-0.192940481275168,0.114365718120563,0.1693025236536
FOXK1_S5,FOXK1,0.352816570485713,0.114548228663511,0.169460895638786
ZCH24_S3,ZCH24,0.37828257363474,0.114564604966237,0.169460895638786
BRAF_S1,BRAF,-0.232403653496161,0.114572618120563,0.169460895638786
SYNRG_T3,SYNRG,0.479935478959449,0.114732416300479,0.169647932036279
PAXX_S2,PAXX,0.608889449171746,0.1148675559153,0.169798409208904
RT36_S4,RT36,0.292800693438123,0.115058494586358,0.17003125775643
RHG15_S3,RHG15,0.49340669213128,0.115225023049628,0.170227908616872
WNK1_S8,WNK1,-0.0355245884160334,0.11533956409598,0.170347663895601
TMG4_T2,TMG4,0.135423539400794,0.115566355902688,0.170633087299152
DCDC2_S10,DCDC2,0.31249194884434,0.115686207337267,0.170760494033076
BICC1_S3,BICC1,0.0232089148175962,0.115769692119423,0.170819787033208
CTBP2_S42,CTBP2,0.274413237300377,0.115816887286316,0.170819787033208
HUTH_S1_T3,HUTH,0.503723678157416,0.115827096160489,0.170819787033208
PP6R1_T33,PP6R1,0.480595252507545,0.115872961921505,0.170837910824867
B2L13_S2,B2L13,-0.469619149900411,0.116298232245372,0.171415239184372
G3BP1_S3,G3BP1,0.319294750016077,0.116358966742139,0.171424842816994
TPC10_S4,TPC10,0.127639348442166,0.116372131896599,0.171424842816994
HDAC2_S22,HDAC2,0.489999666624636,0.116507325730621,0.171534211177395
GPBP1_S12,GPBP1,0.772639345035381,0.116513803818608,0.171534211177395
ARMC1_S3,ARMC1,-0.252122088066695,0.11662421896573,0.171647100404291
ST2A1_S2,ST2A1,0.216638140905978,0.116676453543853,0.171674319153014
GP1BB_S6,GP1BB,0.884077154460688,0.116957193403776,0.172037640947792
SAMD1_S11,SAMD1,-0.51548835789329,0.117423491419219,0.17267361975173
TBC24_S32,TBC24,-0.207641067630924,0.117617165930537,0.172908448498865
HNF4A_S3,HNF4A,0.262187384070634,0.117940481554108,0.173333671330821
LIMC1_S1,LIMC1,-0.349077734575926,0.118005392862535,0.173378988993525
LEUK_S3,LEUK,0.175666715048885,0.118175682817617,0.173579062983844
PKHG3_S4,PKHG3,0.542340558146657,0.118227592311264,0.173605191826757
RALY_S14,RALY,0.37461914577893,0.118809150807618,0.174408816880889
BOK_S1,BOK,0.412401501364587,0.119136257762693,0.174838557685775
VIME_S10,VIME,-0.0280026411696192,0.119302564569638,0.175032136254417
M21D2_S3,M21D2,0.241850235303068,0.119607737490311,0.17542927885578
TM55A_S9,TM55A,0.266201381927489,0.119679127709426,0.175483401090939
SYNP2_S7,SYNP2,-0.217704969619735,0.120339656621654,0.176401086975216
KANK2_S10,KANK2,0.0625682595754022,0.120745537594141,0.176945073525055
PP1RA_S4,PP1RA,0.209700208125937,0.120797257281476,0.176969894917406
SHAN3_S1,SHAN3,0.27505758493769,0.121016448984158,0.1772399805502
AKA12_S7,AKA12,-0.576886651552274,0.121573796672317,0.17800502948741
RHDF2_S3,RHDF2,0.222576616591112,0.121913876201532,0.178451611655177
DCDC2_S4,DCDC2,-0.207364581519505,0.122129683637421,0.178716085805924
CP2B6_S3,CP2B6,-0.351588688373979,0.122197980326503,0.178758663851273
DP13A_T1,DP13A,-0.744608858402034,0.122229047079123,0.178758663851273
GGYF2_S9,GGYF2,0.306640691725608,0.122496190253304,0.179097878163451
CK084_S3,CK084,-0.189850861625272,0.122692343570257,0.179313587463945
VINEX_S10,VINEX,0.0588208865723602,0.122714212175601,0.179313587463945
ATX2L_T6,ATX2L,0.428789938796997,0.123559014777629,0.180496200743203
ASPD_S10,ASPD,0.218993142944438,0.123795037607277,0.180789079031523
FLNA_S17,FLNA,0.19572520763109,0.123919480561077,0.180918885823461
RRBP1_S8,RRBP1,0.779564234541072,0.12441234490085,0.181586348495561
RAF1_S3,RAF1,-0.0328839209780028,0.124649543424361,0.181880377672254
VCIP1_S3,VCIP1,0.318629469813067,0.125444957783892,0.182988516400356
TNIK_T2,TNIK,-0.405614195795427,0.125729438074984,0.183350926031963
PDLI2_S3,PDLI2,0.0897187826222254,0.12596314234299,0.183639102647889
IF4B_T6,IF4B,-0.384640242733831,0.126909109367224,0.184948017936546
RPTOR_S3,RPTOR,-0.554765308001921,0.12693366325362,0.184948017936546
FNBP1_S3,FNBP1,-0.135693471286131,0.127844044712763,0.186196670057267
TLE1_S5,TLE1,0.205539767030719,0.127863829634452,0.186196670057267
KANK2_S1,KANK2,-0.116725383806095,0.128252187334345,0.186708763707338
MPRIP_S20,MPRIP,0.279465906555985,0.128335727839361,0.186776940287949
CSPG2_S16,CSPG2,1.38667607836392,0.129082845397453,0.187810556872245
BCKD_S3,BCKD,-0.172036014791342,0.129178123651541,0.187826749605569
GTR10_S3,GTR10,-0.467668632151305,0.129193952809512,0.187826749605569
LRP1_T2,LRP1,-0.327065450813532,0.129204721623328,0.187826749605569
VP13D_S3,VP13D,-0.299000163009326,0.12933255230396,0.187958876356055
TENS3_S28,TENS3,0.0912283950153988,0.129468949158497,0.188103373306234
NOP56_S8,NOP56,0.0565458712620985,0.130623942110001,0.189727267329627
M3K2_S4,M3K2,0.482205686259294,0.130785517183433,0.189907737280053
ALKB5_S3,ALKB5,-0.0848835774219129,0.132234762715808,0.191957338858211
SSH1_S2,SSH1,0.226585311696404,0.132477172605884,0.192202069639021
PAR1_S11,PAR1,1.64021526488021,0.132478902952839,0.192202069639021
KPRB_S2,KPRB,-0.416168118273199,0.132831241100704,0.192658310923712
UFL1_S5,UFL1,-0.206579315288655,0.133042399205071,0.192909583116387
SF3B1_T4,SF3B1,0.570039267792308,0.133241602133515,0.193143382237984
PRIPO_S3,PRIPO,0.223194402866338,0.134290654265208,0.194608615466072
PI4KA_T2,PI4KA,0.348522008111433,0.134398404550669,0.194709305909397
RHG24_S7,RHG24,-0.100876742788358,0.134547281899926,0.19486950478418
CTND1_S15,CTND1,0.319832620708196,0.134672432817665,0.194995258445156
MAT2B_S24,MAT2B,0.334222053508563,0.13537410818876,0.195955465850473
ABLM1_T4,ABLM1,-0.348725075744728,0.135433823915063,0.195986147918043
PHF3_S19,PHF3,-0.0669758630984436,0.135709332979906,0.196328998067035
EVI2B_S3,EVI2B,1.71130665728102,0.135771832132594,0.196363582117862
DHB11_S1,DHB11,0.224809363670226,0.136387426716977,0.197197848006814
ACINU_S3_S5,ACINU,0.111054362218138,0.136494356030896,0.19729638735375
SFR19_S3_S5,SFR19,0.161630719597448,0.136573615239992,0.19735488620877
PIEZ1_T1,PIEZ1,-0.352649722556079,0.137508805638743,0.198649858912528
SO1B1_S5,SO1B1,-0.55159504140852,0.13763954614066,0.198782290878137
CG043_S3,CG043,0.59498780129991,0.137903832011567,0.199107462336791
KPB2_S6,KPB2,-0.241935355953689,0.138001460289809,0.199156152523311
DEN1A_S5,DEN1A,0.276358562540071,0.138015839975864,0.199156152523311
RHG23_S1,RHG23,0.507647696925518,0.138195758863169,0.199359234787583
HACD3_S3,HACD3,-0.520070633790402,0.138586439447472,0.199866157570504
NP1L1_T7,NP1L1,0.402430070192594,0.138649897293167,0.199901013722764
BAG6_S11,BAG6,-0.42118826728168,0.13918159186712,0.200610747711022
COG3_T13,COG3,0.399617773976193,0.139966715084726,0.201685258099996
NBEL2_T9,NBEL2,-0.286458962788914,0.140196303807859,0.201958888384594
TRIM3_S3,TRIM3,0.250457467628267,0.14056139966178,0.2024275124481
SPTN1_S6,SPTN1,0.344987897336731,0.140646113376668,0.202492197187461
TMX1_S1,TMX1,-0.0427969370352406,0.141184263662773,0.203209486143193
HNRPC_S10,HNRPC,0.247668138362504,0.141718939615772,0.203891276324258
PKHA4_S4,PKHA4,0.589033983693467,0.141738098340979,0.203891276324258
TCOF_S3,TCOF,-0.186410747252426,0.142688939726165,0.205201052947068
LAD1_S3,LAD1,0.292259786722705,0.142755859944638,0.205239280982853
PP6R2_S9,PP6R2,0.297991290306696,0.143113615182173,0.205695501143191
BIN2_S9_S23,BIN2,0.805710649867381,0.143252592489037,0.205837105502463
PLPL6_T11,PLPL6,0.190875780164915,0.1436482049036,0.206347280222901
NUFP2_S3,NUFP2,0.0761086491298051,0.143862577008622,0.206596892977665
LMNA_S2_S5,LMNA,-0.423137414063257,0.144062950714924,0.206826267843548
INT3_S9,INT3,-0.234781446940238,0.144623848231527,0.207572959041469
SMRC2_S3_S5,SMRC2,0.18145596610097,0.144696460042653,0.207618609333621
NDRG3_S3,NDRG3,-0.0717091415097285,0.144867864076738,0.207805946552704
RUBIC_S1,RUBIC,0.450944873759107,0.145095303417615,0.20805621339894
WNK1_S16,WNK1,0.540313946779465,0.145124115831926,0.20805621339894
B3A2_S6,B3A2,0.395406443240059,0.14524477878351,0.208163074259457
APOB_S3,APOB,0.401013900710357,0.145280478910246,0.208163074259457
RAB13_S1,RAB13,0.00360171033088176,0.145595348646303,0.208555499412272
MIA3_S13,MIA3,-0.00325578180093642,0.145664235346679,0.208595448759894
PHLB1_S10,PHLB1,-0.443562299419212,0.146245069324088,0.209368292830883
CAMP3_S5,CAMP3,-0.130422561653966,0.146362147315899,0.209476963584612
FRYL_S1,FRYL,0.164443090461187,0.14653916589118,0.20964109297105
LMNA_S3_S5,LMNA,-0.316375245684631,0.146578107582419,0.20964109297105
ATX2_S1,ATX2,0.386659811103808,0.146600434117727,0.20964109297105
SPTB1_T1,SPTB1,-0.125185219097629,0.147491590016986,0.210856198372134
3HAO_S3,3HAO,0.411851796666086,0.147554064736537,0.210886258814466
OCLN_S2,OCLN,0.806898447395504,0.147922818215178,0.211353917180237
COPA_S3,COPA,-0.112628331527929,0.148126918801539,0.211573780748952
FLNB_S1,FLNB,-0.326654170695814,0.14815986258029,0.211573780748952
GAB1_S2,GAB1,0.365738711885185,0.148230387827157,0.211615099120251
MIA3_S21,MIA3,-0.482272326806308,0.148692732743994,0.212215602861554
SKT_S11,SKT,0.0512530980152515,0.149218527185217,0.212873052416064
LMCD1_S3,LMCD1,-0.721908392644729,0.149237063279894,0.212873052416064
MT1F_S3_S9,MT1F,-0.403565500111225,0.149374781161341,0.213009777620208
CALX_S3_T11,CALX,0.817703630935111,0.149430622767967,0.213029702617937
LARP1_T7,LARP1,0.310968373610764,0.150039587732564,0.213837933440696
ZCCHV_S10,ZCCHV,0.763834347561766,0.150144194110835,0.213927095949574
ABLM2_S15,ABLM2,0.233589075233307,0.150250521009501,0.213978369621009
MIC25_S3,MIC25,-0.260808368436726,0.150264291402489,0.213978369621009
PI4KA_T1,PI4KA,-0.149940115839077,0.150580469789151,0.21436861507756
LMNB1_S4,LMNB1,0.0535175039646647,0.151476367734513,0.215568758390263
DOC11_S1,DOC11,-0.0544598097802975,0.151508231132779,0.215568758390263
TM134_S5,TM134,-0.180591167807571,0.15179379838602,0.215914690016234
SPTB2_T27,SPTB2,0.338960669883618,0.152001561915551,0.21614978955459
ZN609_S4,ZN609,-0.206604593125804,0.15265987537438,0.217025271278247
PDLI2_S12,PDLI2,0.297097935291997,0.152918698838418,0.217332497120076
YRDC_S6,YRDC,0.0157997477792811,0.153773118366761,0.218485793423647
SNX2_T13,SNX2,0.217136940788884,0.154001070495683,0.218748589246799
KS6A5_S6,KS6A5,0.235386322442095,0.154523171152085,0.219391415319417
IL6RB_S3,IL6RB,0.0714116120083993,0.154539864879086,0.219391415319417
ZZEF1_S2,ZZEF1,0.52044314604924,0.154818487862493,0.219659391211016
GRIN3_S1,GRIN3,0.366999335965869,0.154844912567226,0.219659391211016
